instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,172.2101,174.2252,right,1.4785,,0,20,20,20,1,20,10,50,60,s_10_r_2.png,s_50_r_1.png,s_60_r_8.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,174.2262,177.6421,left,2.8726,,0,21,21,21,1,21,40,30,15,s_40_r_5.png,s_30_r_8.png,s_15_r_8.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,177.6433,179.9921,right,1.8104,,0,22,22,22,1,22,15,40,60,s_15_r_3.png,s_40_r_4.png,s_60_r_7.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,179.9945,182.209,right,1.6743,,0,23,23,23,1,23,15,25,60,s_15_r_3.png,s_25_r_7.png,s_60_r_4.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,182.2101,184.342,left,1.5895,,0,24,24,24,1,24,60,40,10,s_60_r_3.png,s_40_r_1.png,s_10_r_3.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,184.3433,186.7253,right,1.8504,,0,25,25,25,1,25,50,15,10,s_50_r_2.png,s_15_r_2.png,s_10_r_3.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,186.7259,188.8919,left,1.6283,,0,26,26,26,1,26,40,25,5,s_40_r_3.png,s_25_r_7.png,s_5_r_3.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,188.8928,190.5089,left,1.0726,,0,27,27,27,1,27,50,25,10,s_50_r_7.png,s_25_r_3.png,s_10_r_10.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,190.5103,192.5256,right,1.4852,,0,28,28,28,1,28,30,20,10,s_30_r_7.png,s_20_r_1.png,s_10_r_10.png,,
,,1,DM,2025-08-18_15h38.20.570,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,60.60606061,192.5265,196.6753,left,3.6058,,0,29,29,29,1,29,5,15,40,s_5_r_3.png,s_15_r_5.png,s_40_r_2.png,,
