instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,203.685,208.117,left,3.893,,0,43,43,43,1,43,50,30,10,s_50_r_10.png,s_30_r_8.png,s_10_r_7.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,208.118,210.233,left,1.581,,0,44,44,44,1,44,10,20,60,s_10_r_8.png,s_20_r_4.png,s_60_r_3.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,210.235,212.584,left,1.811,,0,45,45,45,1,45,10,30,60,s_10_r_4.png,s_30_r_5.png,s_60_r_7.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,212.586,215.399,left,2.276,,0,46,46,46,1,46,60,50,20,s_60_r_3.png,s_50_r_6.png,s_20_r_3.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,215.401,219.633,right,3.717,,0,47,47,47,1,47,50,25,20,s_50_r_10.png,s_25_r_7.png,s_20_r_6.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,219.635,221.8,left,1.626,,0,48,48,48,1,48,50,20,5,s_50_r_10.png,s_20_r_2.png,s_5_r_7.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,221.802,225.933,right,3.598,,0,49,49,49,1,49,15,20,25,s_15_r_6.png,s_20_r_1.png,s_25_r_7.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,225.934,230.332,right,3.863,,0,50,50,50,1,50,30,15,10,s_30_r_1.png,s_15_r_8.png,s_10_r_10.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,230.334,232.301,left,1.445,,0,51,51,51,1,51,25,20,5,s_25_r_7.png,s_20_r_1.png,s_5_r_1.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,232.305,235.4,right,2.555,,0,52,52,52,1,52,50,30,15,s_50_r_3.png,s_30_r_10.png,s_15_r_4.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,235.402,237.616,right,1.686,,0,53,53,53,1,53,60,30,20,s_60_r_2.png,s_30_r_8.png,s_20_r_9.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,237.618,239.333,right,1.175,,0,54,54,54,1,54,5,15,25,s_5_r_8.png,s_15_r_8.png,s_25_r_3.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,239.335,242.25,right,2.373,,0,55,55,55,1,55,30,50,60,s_30_r_6.png,s_50_r_10.png,s_60_r_6.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,242.252,244.834,right,2.051,,0,56,56,56,1,56,5,15,50,s_5_r_3.png,s_15_r_7.png,s_50_r_4.png,,
,,1,ch,2025-08-18_15h38.18.723,mlds_experiment_numerosity_triads,2025.1.1,MacIntel,57.47126437,244.835,249.383,left,4.011,,0,57,57,57,1,57,10,15,40,s_10_r_7.png,s_15_r_10.png,s_40_r_2.png,,
