instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,118.5064,119.8069,right,0.7722,,0,70,70,70,1,70,20,50,60,s_20_r_5.png,s_50_r_8.png,s_60_r_9.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,119.8085,121.007,right,0.6642,,0,71,71,71,1,71,30,50,60,s_30_r_2.png,s_50_r_10.png,s_60_r_6.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,121.008,122.2086,right,0.6669,,0,72,72,72,1,72,50,25,10,s_50_r_10.png,s_25_r_1.png,s_10_r_5.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,122.2102,123.3762,right,0.6228,,0,73,73,73,1,73,10,30,60,s_10_r_6.png,s_30_r_10.png,s_60_r_6.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,123.3771,124.5108,right,0.5924,,0,74,74,74,1,74,15,30,50,s_15_r_1.png,s_30_r_9.png,s_50_r_4.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,124.5119,126.2289,left,1.1754,,0,75,75,75,1,75,30,15,5,s_30_r_4.png,s_15_r_1.png,s_5_r_4.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,126.2304,127.3633,right,0.5884,,0,76,76,76,1,76,15,25,40,s_15_r_3.png,s_25_r_1.png,s_40_r_4.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,127.3648,128.6636,right,0.7656,,0,77,77,77,1,77,50,25,15,s_50_r_10.png,s_25_r_1.png,s_15_r_1.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,128.6645,130.0653,right,0.8755,,0,78,78,78,1,78,15,20,30,s_15_r_3.png,s_20_r_4.png,s_30_r_6.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,130.0668,131.2329,right,0.6213,,0,79,79,79,1,79,15,40,50,s_15_r_7.png,s_40_r_8.png,s_50_r_5.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,131.2344,132.4841,left,0.7182,,0,80,80,80,1,80,5,15,50,s_5_r_9.png,s_15_r_9.png,s_50_r_9.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,132.4856,133.8348,right,0.8066,,0,81,81,81,1,81,60,20,10,s_60_r_4.png,s_20_r_1.png,s_10_r_2.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,133.8358,135.1863,right,0.8122,,0,82,82,82,1,82,5,25,50,s_5_r_1.png,s_25_r_3.png,s_50_r_7.png,,
,,2,GA1,2025-08-14_17h29.15.436,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,135.1884,136.6205,left,0.8914,,0,83,83,83,1,83,40,30,5,s_40_r_3.png,s_30_r_5.png,s_5_r_10.png,,
