instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,98.5459,100.2296,left,1.1549,,0,47,47,47,1,47,50,40,20,s_50_r_3.png,s_40_r_4.png,s_20_r_7.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,100.2313,102.1312,left,1.3549,,0,48,48,48,1,48,40,25,5,s_40_r_10.png,s_25_r_3.png,s_5_r_4.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,102.1328,103.8992,right,1.2292,,0,49,49,49,1,49,20,25,50,s_20_r_1.png,s_25_r_10.png,s_50_r_6.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,103.9009,105.7501,left,1.3119,,0,50,50,50,1,50,60,40,15,s_60_r_3.png,s_40_r_8.png,s_15_r_9.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,105.751,109.137,left,2.8597,,0,51,51,51,1,51,10,15,60,s_10_r_9.png,s_15_r_5.png,s_60_r_8.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,109.1386,110.8217,left,1.1461,,0,52,52,52,1,52,50,40,33,s_50_r_3.png,s_40_r_8.png,s_33_r_10.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,110.8231,113.9238,left,2.5538,,0,53,53,53,1,53,25,50,60,s_25_r_7.png,s_50_r_10.png,s_60_r_2.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,113.9246,115.4252,right,0.9554,,0,54,54,54,1,54,50,25,15,s_50_r_3.png,s_25_r_8.png,s_15_r_1.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,115.426,116.8442,right,0.9022,,0,55,55,55,1,55,60,15,5,s_60_r_5.png,s_15_r_9.png,s_5_r_3.png,,
,,1,GA,2025-08-18_16h49.21.233,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,116.8462,118.4444,right,1.0559,,0,56,56,56,1,56,60,20,10,s_60_r_1.png,s_20_r_7.png,s_10_r_2.png,,
