instruct.started,instruct.stopped,session,participant,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trial,s1,s2,s3,im1,im2,im3,thanks.started,thanks.stopped
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,118.5758,122.1595,left,3.0406,,0,56,56,56,1,56,5,15,50,s_5_r_3.png,s_15_r_7.png,s_50_r_4.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,122.1603,124.6623,left,1.9839,,0,57,57,57,1,57,10,15,40,s_10_r_7.png,s_15_r_10.png,s_40_r_2.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,124.6638,126.7144,right,1.5167,,0,58,58,58,1,58,40,20,15,s_40_r_2.png,s_20_r_5.png,s_15_r_8.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,126.7158,129.1491,right,1.8881,,0,59,59,59,1,59,15,30,60,s_15_r_1.png,s_30_r_6.png,s_60_r_1.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,129.1502,131.3175,right,1.6233,,0,60,60,60,1,60,5,25,50,s_5_r_10.png,s_25_r_1.png,s_50_r_10.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,131.3189,132.9519,left,1.0899,,0,61,61,61,1,61,50,40,15,s_50_r_8.png,s_40_r_3.png,s_15_r_8.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,132.9537,134.7869,left,1.3001,,0,62,62,62,1,62,15,20,60,s_15_r_7.png,s_20_r_9.png,s_60_r_4.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,134.788,136.6548,right,1.3419,,0,63,63,63,1,63,40,25,20,s_40_r_8.png,s_25_r_3.png,s_20_r_8.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,136.6563,138.8412,left,1.6425,,0,64,64,64,1,64,5,15,30,s_5_r_1.png,s_15_r_8.png,s_30_r_2.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,138.8426,140.4093,left,1.0223,,0,65,65,65,1,65,30,20,15,s_30_r_1.png,s_20_r_2.png,s_15_r_8.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,140.4113,142.8105,right,1.8646,,0,66,66,66,1,66,25,40,50,s_25_r_6.png,s_40_r_1.png,s_50_r_5.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,142.8124,144.5622,right,1.2121,,0,67,67,67,1,67,25,30,50,s_25_r_4.png,s_30_r_4.png,s_50_r_3.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,144.564,146.5307,right,1.4229,,0,68,68,68,1,68,10,15,20,s_10_r_7.png,s_15_r_7.png,s_20_r_6.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,146.5319,148.3318,left,1.258,,0,69,69,69,1,69,20,30,50,s_20_r_4.png,s_30_r_9.png,s_50_r_5.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,148.3336,150.65,right,1.779,,0,70,70,70,1,70,5,20,40,s_5_r_9.png,s_20_r_10.png,s_40_r_9.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,150.6511,151.9856,right,0.7868,,0,71,71,71,1,71,25,10,5,s_25_r_7.png,s_10_r_8.png,s_5_r_9.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,151.9872,154.2534,left,1.7274,,0,72,72,72,1,72,10,15,25,s_10_r_6.png,s_15_r_9.png,s_25_r_5.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,154.2551,155.6214,left,0.8219,,0,73,73,73,1,73,40,50,60,s_40_r_7.png,s_50_r_9.png,s_60_r_4.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,155.6223,157.006,right,0.8363,,0,74,74,74,1,74,30,40,50,s_30_r_5.png,s_40_r_10.png,s_50_r_4.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,157.0075,158.7238,right,1.1761,,0,75,75,75,1,75,60,25,20,s_60_r_3.png,s_25_r_3.png,s_20_r_1.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,158.7249,159.925,right,0.6661,,0,76,76,76,1,76,5,25,60,s_5_r_2.png,s_25_r_6.png,s_60_r_10.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,159.9266,161.6431,right,1.1814,,0,77,77,77,1,77,60,20,5,s_60_r_1.png,s_20_r_9.png,s_5_r_7.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,161.6449,163.7618,right,1.5747,,0,78,78,78,1,78,5,50,60,s_5_r_7.png,s_50_r_1.png,s_60_r_2.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,163.7642,165.5631,right,1.257,,0,79,79,79,1,79,10,30,40,s_10_r_5.png,s_30_r_3.png,s_40_r_6.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,165.5652,168.099,left,1.9987,,0,80,80,80,1,80,5,10,20,s_5_r_1.png,s_10_r_8.png,s_20_r_2.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,168.1005,169.2659,right,0.6232,,0,81,81,81,1,81,5,40,60,s_5_r_9.png,s_40_r_8.png,s_60_r_10.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,169.2669,170.467,left,0.6717,,0,82,82,82,1,82,30,25,5,s_30_r_10.png,s_25_r_7.png,s_5_r_3.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,170.4686,173.086,right,2.0727,,0,83,83,83,1,83,50,25,15,s_50_r_9.png,s_25_r_3.png,s_15_r_9.png,,
,,1,GA1,2025-08-14_17h50.47.743,mlds_experiment_numerosity_triads,2025.1.1,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,173.0868,175.0884
