"","trial","lum1","lum2","c1","c2","im","thisN","thisTrialN","thisRepN","resp.keys","resp.rt","resp.duration","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","thisRow.t","notes","instruct.started","ready.started","instrText.started","instruct.stopped","trial.started","resp.started","image.started","trial.stopped","trials.resp.keys","trials.resp.rt","trials.resp.duration","thanks.started","thanksText.started","thanks.stopped","session","participant","date","expName","expVersion","psychopyVersion","frameRate","expStart","X"
"292",11,0.33,0.75,1,1,"imgs/white_0.33_0.75_1.0_1.0.png",11,11,0,"right",0.507308721542358,"None",0,11,11,11,12.9955396652222,NA,NA,NA,NA,NA,12.9852149486542,13.4954407215118,13.4954407215118,14.0151605606079,"right",0.507308721542358,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"293",12,0.58,0.75,1,1,"imgs/white_0.58_0.75_1.0_1.0.png",12,12,0,"right",0.592107057571411,"None",0,12,12,12,14.0285000801086,NA,NA,NA,NA,NA,14.0220446586609,14.5309972763062,14.5309972763062,15.1329731941223,"right",0.592107057571411,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"294",13,0.42,0.5,1,0,"imgs/white_0.42_0.5_1.0_0.0.png",13,13,0,"right",0.508044004440308,"None",0,13,13,13,15.1465651988983,NA,NA,NA,NA,NA,15.1404581069946,15.6471083164215,15.6471083164215,16.1668648719788,"right",0.508044004440308,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"295",14,0.58,0.25,1,1,"imgs/white_0.58_0.25_1.0_1.0.png",14,14,0,"left",0.593471527099609,"None",0,14,14,14,16.1803648471832,NA,NA,NA,NA,NA,16.1739542484283,16.6814205646515,16.6814205646515,17.2866852283478,"left",0.593471527099609,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"296",15,0.33,0.67,1,1,"imgs/white_0.33_0.67_1.0_1.0.png",15,15,0,"right",0.460388660430908,"None",0,15,15,15,17.29993724823,NA,NA,NA,NA,NA,17.2931609153748,17.7985284328461,17.7985284328461,18.2683107852936,"right",0.460388660430908,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"297",16,0.25,0.25,1,0,"imgs/white_0.25_0.25_1.0_0.0.png",16,16,0,"right",2.43657493591309,"None",0,16,16,16,18.2823541164398,NA,NA,NA,NA,NA,18.2747137546539,18.7830281257629,18.7830281257629,21.2397522926331,"right",2.43657493591309,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"298",17,0.33,0.42,1,1,"imgs/white_0.33_0.42_1.0_1.0.png",17,17,0,"right",0.746851682662964,"None",0,17,17,17,21.2571721076965,NA,NA,NA,NA,NA,21.252908706665,21.7522823810577,21.7522823810577,22.5072591304779,"right",0.746851682662964,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"299",18,0.75,0.67,1,1,"imgs/white_0.75_0.67_1.0_1.0.png",18,18,0,"left",0.942912817001343,"None",0,18,18,18,22.5191361904144,NA,NA,NA,NA,NA,22.5136256217957,23.0201025009155,23.0201025009155,23.9733855724335,"left",0.942912817001343,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"300",19,0.25,0.67,0,0,"imgs/white_0.25_0.67_0.0_0.0.png",19,19,0,"right",0.579437732696533,"None",0,19,19,19,23.9867143630981,NA,NA,NA,NA,NA,23.9834198951721,24.4878265857697,24.4878265857697,25.0741176605225,"right",0.579437732696533,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"301",20,0.42,0.42,1,0,"imgs/white_0.42_0.42_1.0_0.0.png",20,20,0,"right",0.934067487716675,"None",0,20,20,20,25.0880780220032,NA,NA,NA,NA,NA,25.0806410312653,25.5888578891754,25.5888578891754,26.5422699451447,"right",0.934067487716675,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"302",21,0.5,0.75,1,0,"imgs/white_0.5_0.75_1.0_0.0.png",21,21,0,"right",0.57043194770813,"None",0,21,21,21,26.5578248500824,NA,NA,NA,NA,NA,26.5495965480804,27.0565657615662,27.0565657615662,27.6435542106628,"right",0.57043194770813,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"303",22,0.33,0.58,0,0,"imgs/white_0.33_0.58_0.0_0.0.png",22,22,0,"right",0.517739772796631,"None",0,22,22,22,27.6587607860565,NA,NA,NA,NA,NA,27.6512439250946,28.1578013896942,28.1578013896942,28.6938650608063,"right",0.517739772796631,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"304",23,0.25,0.67,1,1,"imgs/white_0.25_0.67_1.0_1.0.png",23,23,0,"right",0.503865957260132,"None",0,23,23,23,28.7077136039734,NA,NA,NA,NA,NA,28.7005152702332,29.2111139297485,29.2111139297485,29.7282791137695,"right",0.503865957260132,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"305",24,0.67,0.67,1,0,"imgs/white_0.67_0.67_1.0_0.0.png",24,24,0,"right",0.496460914611816,"None",0,24,24,24,29.743980884552,NA,NA,NA,NA,NA,29.7359075546265,30.2428863048553,30.2428863048553,30.7453391551971,"right",0.496460914611816,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"306",25,0.33,0.25,1,0,"imgs/white_0.33_0.25_1.0_0.0.png",25,25,0,"left",0.797809362411499,"None",0,25,25,25,30.7600467205048,NA,NA,NA,NA,NA,30.7517840862274,31.2616369724274,31.2616369724274,32.0636723041534,"left",0.797809362411499,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"307",26,0.75,0.25,0,0,"imgs/white_0.75_0.25_0.0_0.0.png",26,26,0,"left",0.545127153396606,"None",0,26,26,26,32.0793669223785,NA,NA,NA,NA,NA,32.07350730896,32.5781428813934,32.5781428813934,33.1325032711029,"left",0.545127153396606,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"308",27,0.5,0.58,1,1,"imgs/white_0.5_0.58_1.0_1.0.png",27,27,0,"right",1.1015408039093,"None",0,27,27,27,33.1467397212982,NA,NA,NA,NA,NA,33.1385078430176,33.6456625461578,33.6456625461578,34.7659473419189,"right",1.1015408039093,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"309",28,0.33,0.33,0,1,"imgs/white_0.33_0.33_0.0_1.0.png",28,28,0,"left",0.538888931274414,"None",0,28,28,28,34.7795445919037,NA,NA,NA,NA,NA,34.7726082801819,35.2803595066071,35.2803595066071,35.8335781097412,"left",0.538888931274414,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"310",29,0.58,0.42,1,0,"imgs/white_0.58_0.42_1.0_0.0.png",29,29,0,"right",1.47934198379517,"None",0,29,29,29,35.8470199108124,NA,NA,NA,NA,NA,35.842750787735,36.3480405807495,36.3480405807495,37.8355264663696,"right",1.47934198379517,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"311",30,0.5,0.5,1,0,"imgs/white_0.5_0.5_1.0_0.0.png",30,30,0,"right",0.533957481384277,"None",0,30,30,30,37.8513596057892,NA,NA,NA,NA,NA,37.8457059860229,38.3494186401367,38.3494186401367,38.8869650363922,"right",0.533957481384277,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"312",31,0.67,0.25,0,1,"imgs/white_0.67_0.25_0.0_1.0.png",31,31,0,"left",0.618183851242065,"None",0,31,31,31,38.9042570590973,NA,NA,NA,NA,NA,38.8986685276031,39.4003429412842,39.4003429412842,40.0194816589355,"left",0.618183851242065,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"313",32,0.33,0.25,1,1,"imgs/white_0.33_0.25_1.0_1.0.png",32,32,0,"left",0.612723112106323,"None",0,32,32,32,40.0355615615845,NA,NA,NA,NA,NA,40.0215661525726,40.53471159935,40.53471159935,41.1544389724731,"left",0.612723112106323,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"314",33,0.58,0.42,0,0,"imgs/white_0.58_0.42_0.0_0.0.png",33,33,0,"left",0.599529981613159,"None",0,33,33,33,41.1702151298523,NA,NA,NA,NA,NA,41.1620721817017,41.6689569950104,41.6689569950104,42.2724997997284,"left",0.599529981613159,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"315",34,0.25,0.58,1,0,"imgs/white_0.25_0.58_1.0_0.0.png",34,34,0,"right",0.504682302474976,"None",0,34,34,34,42.2858824729919,NA,NA,NA,NA,NA,42.2803568840027,42.7866976261139,42.7866976261139,43.3064613342285,"right",0.504682302474976,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"316",35,0.25,0.33,1,0,"imgs/white_0.25_0.33_1.0_0.0.png",35,35,0,"right",0.550502300262451,"None",0,35,35,35,43.3200783729553,NA,NA,NA,NA,NA,43.3130748271942,43.8208982944489,43.8208982944489,44.3745076656342,"right",0.550502300262451,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"317",36,0.58,0.67,0,1,"imgs/white_0.58_0.67_0.0_1.0.png",36,36,0,"left",0.755151748657227,"None",0,36,36,36,44.3876481056213,NA,NA,NA,NA,NA,44.3814210891724,44.8883068561554,44.8883068561554,45.6581330299377,"left",0.755151748657227,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"318",37,0.75,0.58,0,0,"imgs/white_0.75_0.58_0.0_0.0.png",37,37,0,"left",0.574754953384399,"None",0,37,37,37,45.6720702648163,NA,NA,NA,NA,NA,45.6652429103851,46.1726350784302,46.1726350784302,46.7592806816101,"left",0.574754953384399,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"319",38,0.75,0.42,1,0,"imgs/white_0.75_0.42_1.0_0.0.png",38,38,0,"left",0.537732839584351,"None",0,38,38,38,46.7728853225708,NA,NA,NA,NA,NA,46.7663733959198,47.2737724781036,47.2737724781036,47.8270046710968,"left",0.537732839584351,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"320",39,0.67,0.75,1,0,"imgs/white_0.67_0.75_1.0_0.0.png",39,39,0,"right",0.854133605957031,"None",0,39,39,39,47.8427066802979,NA,NA,NA,NA,NA,47.8341019153595,48.3412709236145,48.3412709236145,49.2134919166565,"right",0.854133605957031,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"321",40,0.5,0.58,0,1,"imgs/white_0.5_0.58_0.0_1.0.png",40,40,0,"left",0.645611524581909,"None",0,40,40,40,49.2303676605225,NA,NA,NA,NA,NA,49.2259595394135,49.7259275913239,49.7259275913239,50.3787622451782,"left",0.645611524581909,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"322",41,0.75,0.58,1,0,"imgs/white_0.75_0.58_1.0_0.0.png",41,41,0,"left",1.1247410774231,"None",0,41,41,41,50.3931615352631,NA,NA,NA,NA,NA,50.3859193325043,50.8949058055878,50.8949058055878,52.030647277832,"left",1.1247410774231,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"323",42,0.67,0.5,1,0,"imgs/white_0.67_0.5_1.0_0.0.png",42,42,0,"right",0.61932635307312,"None",0,42,42,42,52.0463297367096,NA,NA,NA,NA,NA,52.0410163402557,52.5448169708252,52.5448169708252,53.1820611953735,"right",0.61932635307312,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"324",43,0.67,0.25,1,0,"imgs/white_0.67_0.25_1.0_0.0.png",43,43,0,"left",0.524016857147217,"None",0,43,43,43,53.19691157341,NA,NA,NA,NA,NA,53.1893830299377,53.6956820487976,53.6956820487976,54.2325322628021,"left",0.524016857147217,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"325",44,0.75,0.75,1,0,"imgs/white_0.75_0.75_1.0_0.0.png",44,44,0,"right",0.624782085418701,"None",0,44,44,44,54.2480590343475,NA,NA,NA,NA,NA,54.2401127815247,54.7468719482422,54.7468719482422,55.3829920291901,"right",0.624782085418701,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"326",45,0.75,0.33,1,0,"imgs/white_0.75_0.33_1.0_0.0.png",45,45,0,"left",0.690053462982178,"None",0,45,45,45,55.3972673416138,NA,NA,NA,NA,NA,55.3905839920044,55.8974936008453,55.8974936008453,56.6012148857117,"left",0.690053462982178,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"327",46,0.67,0.5,0,0,"imgs/white_0.67_0.5_0.0_0.0.png",46,46,0,"left",0.584155082702637,"None",0,46,46,46,56.6144480705261,NA,NA,NA,NA,NA,56.6082770824432,57.1153717041016,57.1153717041016,57.7205908298492,"left",0.584155082702637,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"328",47,0.5,0.25,1,1,"imgs/white_0.5_0.25_1.0_1.0.png",47,47,0,"left",0.563064098358154,"None",0,47,47,47,57.7346992492676,NA,NA,NA,NA,NA,57.7290804386139,58.2327756881714,58.2327756881714,58.8025457859039,"left",0.563064098358154,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"329",48,0.42,0.33,1,0,"imgs/white_0.42_0.33_1.0_0.0.png",48,48,0,"right",0.572690725326538,"None",0,48,48,48,58.818596124649,NA,NA,NA,NA,NA,58.810010433197,59.3183808326721,59.3183808326721,59.9033677577972,"right",0.572690725326538,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"330",49,0.5,0.67,1,0,"imgs/white_0.5_0.67_1.0_0.0.png",49,49,0,"right",0.489591598510742,"None",0,49,49,49,59.918952703476,NA,NA,NA,NA,NA,59.9072024822235,60.4181034564972,60.4181034564972,60.9220232963562,"right",0.489591598510742,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"331",50,0.42,0.67,0,0,"imgs/white_0.42_0.67_0.0_0.0.png",50,50,0,"right",0.511021375656128,"None",0,50,50,50,60.9372844696045,NA,NA,NA,NA,NA,60.9296760559082,61.4368572235107,61.4368572235107,61.9549164772034,"right",0.511021375656128,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"332",51,0.33,0.5,1,0,"imgs/white_0.33_0.5_1.0_0.0.png",51,51,0,"right",0.469628095626831,"None",0,51,51,51,61.9693262577057,NA,NA,NA,NA,NA,61.9627454280853,62.4699523448944,62.4699523448944,62.9586572647095,"right",0.469628095626831,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"333",52,0.25,0.42,1,1,"imgs/white_0.25_0.42_1.0_1.0.png",52,52,0,"right",0.853070497512817,"None",0,52,52,52,62.9699153900146,NA,NA,NA,NA,NA,62.9644842147827,63.4707164764404,63.4707164764404,64.3421332836151,"right",0.853070497512817,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"334",53,0.75,0.33,0,0,"imgs/white_0.75_0.33_0.0_0.0.png",53,53,0,"left",0.572479963302612,"None",0,53,53,53,64.3564534187317,NA,NA,NA,NA,NA,64.3496997356415,64.8553826808929,64.8553826808929,65.4417858123779,"left",0.572479963302612,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"335",54,0.5,0.67,1,1,"imgs/white_0.5_0.67_1.0_1.0.png",54,54,0,"right",0.83217978477478,"None",0,54,54,54,65.4559009075165,NA,NA,NA,NA,NA,65.44912981987,65.9560439586639,65.9560439586639,66.7937560081482,"right",0.83217978477478,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"336",55,0.67,0.58,1,1,"imgs/white_0.67_0.58_1.0_1.0.png",55,55,0,"left",0.649110078811646,"None",0,55,55,55,66.8084390163422,NA,NA,NA,NA,NA,66.8007402420044,67.3073189258575,67.3073189258575,67.959183216095,"left",0.649110078811646,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"337",56,0.5,0.75,0,0,"imgs/white_0.5_0.75_0.0_0.0.png",56,56,0,"right",0.513281345367432,"None",0,56,56,56,67.9762895107269,NA,NA,NA,NA,NA,67.9692511558533,68.4748430252075,68.4748430252075,68.9963166713715,"right",0.513281345367432,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"338",57,0.25,0.33,0,0,"imgs/white_0.25_0.33_0.0_0.0.png",57,57,0,"right",0.734660863876343,"None",0,57,57,57,69.0103521347046,NA,NA,NA,NA,NA,69.0029859542847,69.5091505050659,69.5091505050659,70.2623572349548,"right",0.734660863876343,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"339",58,0.67,0.33,0,1,"imgs/white_0.67_0.33_0.0_1.0.png",58,58,0,"left",0.594865560531616,"None",0,58,58,58,70.2759077548981,NA,NA,NA,NA,NA,70.2692921161652,70.7766835689545,70.7766835689545,71.3800480365753,"left",0.594865560531616,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"340",59,0.67,0.75,0,1,"imgs/white_0.67_0.75_0.0_1.0.png",59,59,0,"left",0.509503602981567,"None",0,59,59,59,71.3954420089722,NA,NA,NA,NA,NA,71.3840699195862,71.8945288658142,71.8945288658142,72.4137375354767,"left",0.509503602981567,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"341",60,0.42,0.75,1,0,"imgs/white_0.42_0.75_1.0_0.0.png",60,60,0,"right",0.555260896682739,"None",0,60,60,60,72.4279742240906,NA,NA,NA,NA,NA,72.421226978302,72.9287829399109,72.9287829399109,73.4984111785889,"right",0.555260896682739,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"342",61,0.33,0.58,0,1,"imgs/white_0.33_0.58_0.0_1.0.png",61,61,0,"right",0.878025054931641,"None",0,61,61,61,73.5139667987823,NA,NA,NA,NA,NA,73.5064566135406,74.0131418704987,74.0131418704987,74.8993544578552,"right",0.878025054931641,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"343",62,0.42,0.75,1,1,"imgs/white_0.42_0.75_1.0_1.0.png",62,62,0,"right",0.48613166809082,"None",0,62,62,62,74.9151992797852,NA,NA,NA,NA,NA,74.9037621021271,75.4141554832458,75.4141554832458,75.9171888828278,"right",0.48613166809082,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"344",63,0.5,0.42,0,0,"imgs/white_0.5_0.42_0.0_0.0.png",63,63,0,"left",0.972460508346558,"None",0,63,63,63,75.9312148094177,NA,NA,NA,NA,NA,75.9245269298553,76.4317500591278,76.4317500591278,77.4189567565918,"left",0.972460508346558,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"345",64,0.5,0.25,0,0,"imgs/white_0.5_0.25_0.0_0.0.png",64,64,0,"left",0.511282920837402,"None",0,64,64,64,77.4320740699768,NA,NA,NA,NA,NA,77.4258489608765,77.9328415393829,77.9328415393829,78.4524710178375,"left",0.511282920837402,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"346",65,0.33,0.67,0,1,"imgs/white_0.33_0.67_0.0_1.0.png",65,65,0,"right",0.635204076766968,"None",0,65,65,65,78.468674659729,NA,NA,NA,NA,NA,78.4591143131256,78.9687979221344,78.9687979221344,79.620974779129,"right",0.635204076766968,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"347",66,0.58,0.5,0,0,"imgs/white_0.58_0.5_0.0_0.0.png",66,66,0,"left",0.677343368530273,"None",0,66,66,66,79.634254693985,NA,NA,NA,NA,NA,79.6295709609985,80.1347787380219,80.1347787380219,80.8212080001831,"left",0.677343368530273,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"348",67,0.25,0.75,1,1,"imgs/white_0.25_0.75_1.0_1.0.png",67,67,0,"right",0.500296592712402,"None",0,67,67,67,80.8349902629852,NA,NA,NA,NA,NA,80.8283760547638,81.3358483314514,81.3358483314514,81.839289188385,"right",0.500296592712402,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"349",68,0.5,0.25,1,0,"imgs/white_0.5_0.25_1.0_0.0.png",68,68,0,"left",0.794919967651367,"None",0,68,68,68,81.8525478839874,NA,NA,NA,NA,NA,81.8465776443481,82.3533263206482,82.3533263206482,83.1566128730774,"left",0.794919967651367,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"350",69,0.67,0.58,0,0,"imgs/white_0.67_0.58_0.0_0.0.png",69,69,0,"left",0.589064359664917,"None",0,69,69,69,83.1723167896271,NA,NA,NA,NA,NA,83.166116476059,83.6710689067841,83.6710689067841,84.2747914791107,"left",0.589064359664917,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
"351",70,0.33,0.42,1,0,"imgs/white_0.33_0.42_1.0_0.0.png",70,70,0,"right",0.503925800323486,"None",0,70,70,70,84.287668466568,NA,NA,NA,NA,NA,84.2821640968323,84.7884714603424,84.7884714603424,85.3094110488892,"right",0.503925800323486,"None",NA,NA,NA,4,"GA4","2025-08-20_15h21.08.354","mlcm_experiment_whites_illusion",NA,"2025.1.1",59.7755089243468,"2025-08-20 15h21.14.515997 +0200",NA
